timestamp_utc,label_index,label_name
2025-10-19T16:13:09.363308,0,My
2025-10-19T16:13:09.396159,0,My
2025-10-19T16:13:09.427377,0,My
2025-10-19T16:13:09.458956,0,My
2025-10-19T16:13:09.491282,0,My
2025-10-19T16:13:09.522913,0,My
2025-10-19T16:13:09.554968,0,My
2025-10-19T16:13:09.587041,0,My
2025-10-19T16:13:09.619272,0,My
2025-10-19T16:13:09.651085,0,My
2025-10-19T16:13:09.699167,0,My
2025-10-19T16:13:09.732673,0,My
2025-10-19T16:13:09.764037,0,My
2025-10-19T16:13:09.795718,0,My
2025-10-19T16:13:09.827386,0,My
2025-10-19T16:13:09.860643,0,My
2025-10-19T16:13:09.890957,0,My
2025-10-19T16:13:09.924572,0,My
2025-10-19T16:13:09.956451,0,My
2025-10-19T16:13:09.987267,0,My
2025-10-19T16:13:10.019115,0,My
2025-10-19T16:13:10.051916,0,My
2025-10-19T16:13:10.084500,0,My
2025-10-19T16:13:10.116244,0,My
2025-10-19T16:13:10.147599,0,My
2025-10-19T16:13:10.179354,0,My
2025-10-19T16:13:10.243359,0,My
2025-10-19T16:13:10.274523,0,My
2025-10-19T16:13:10.323296,0,My
2025-10-19T16:13:10.355416,0,My
2025-10-19T16:13:10.379459,0,My
2025-10-19T16:13:10.402402,0,My
2025-10-19T16:13:10.425342,0,My
2025-10-19T16:13:10.451826,0,My
2025-10-19T16:13:10.482912,0,My
2025-10-19T16:13:10.514839,0,My
2025-10-19T16:13:10.548313,0,My
2025-10-19T16:13:10.580166,0,My
2025-10-19T16:13:10.643583,0,My
2025-10-19T16:13:10.675684,0,My
2025-10-19T16:13:10.708042,0,My
2025-10-19T16:13:10.739705,0,My
2025-10-19T16:13:10.772347,0,My
2025-10-19T16:13:10.803552,0,My
2025-10-19T16:13:10.835006,0,My
2025-10-19T16:13:10.868549,0,My
2025-10-19T16:13:10.899912,0,My
2025-10-19T16:13:10.931005,0,My
2025-10-19T16:13:10.979599,0,My
2025-10-19T16:13:11.011447,0,My
2025-10-19T16:13:11.043138,0,My
2025-10-19T16:13:11.076184,0,My
2025-10-19T16:13:11.108533,0,My
2025-10-19T16:13:11.140246,0,My
2025-10-19T16:13:11.171730,0,My
2025-10-19T16:13:11.203779,0,My
2025-10-19T16:13:11.238592,0,My
2025-10-19T16:13:11.269106,0,My
2025-10-19T16:13:11.302129,0,My
2025-10-19T16:13:11.332417,0,My
2025-10-19T16:13:11.365933,0,My
2025-10-19T16:13:11.396983,0,My
2025-10-19T16:13:11.428498,0,My
2025-10-19T16:13:11.460041,0,My
2025-10-19T16:13:11.492332,0,My
2025-10-19T16:13:11.523290,0,My
2025-10-19T16:13:11.556456,0,My
2025-10-19T16:13:11.604670,0,My
2025-10-19T16:13:11.635884,0,My
2025-10-19T16:13:11.668168,0,My
2025-10-19T16:13:11.699671,0,My
2025-10-19T16:13:11.732295,0,My
2025-10-19T16:13:11.764258,0,My
2025-10-19T16:13:11.795844,0,My
2025-10-19T16:13:11.828311,0,My
2025-10-19T16:13:11.859466,0,My
2025-10-19T16:13:11.890816,0,My
2025-10-19T16:13:11.923887,0,My
2025-10-19T16:13:11.955993,0,My
2025-10-19T16:13:11.986524,0,My
2025-10-19T16:13:12.019885,0,My
2025-10-19T16:13:12.052060,0,My
2025-10-19T16:13:12.083968,0,My
2025-10-19T16:13:12.115773,0,My
2025-10-19T16:13:12.148327,0,My
2025-10-19T16:13:12.180536,0,My
2025-10-19T16:13:12.259376,0,My
2025-10-19T16:13:12.291588,0,My
2025-10-19T16:13:12.315305,0,My
2025-10-19T16:13:12.336641,0,My
2025-10-19T16:13:12.359180,0,My
2025-10-19T16:13:12.387422,0,My
2025-10-19T16:13:12.420689,0,My
2025-10-19T16:13:12.452146,0,My
2025-10-19T16:13:12.484286,0,My
2025-10-19T16:13:12.516249,0,My
2025-10-19T16:13:12.547921,0,My
2025-10-19T16:13:12.579811,0,My
2025-10-19T16:13:12.643351,0,My
2025-10-19T16:13:12.676289,0,My
2025-10-19T16:13:12.707636,0,My
2025-10-19T16:13:12.739374,0,My
2025-10-19T16:13:12.772404,0,My
2025-10-19T16:13:12.805234,0,My
2025-10-19T16:13:12.835168,0,My
2025-10-19T16:13:12.882079,0,My
2025-10-19T16:13:12.916192,0,My
2025-10-19T16:13:12.940604,0,My
2025-10-19T16:13:12.963619,0,My
2025-10-19T16:13:12.986910,0,My
2025-10-19T16:13:13.043237,0,My
2025-10-19T16:13:13.076235,0,My
2025-10-19T16:13:13.106608,0,My
2025-10-19T16:13:13.140156,0,My
2025-10-19T16:13:13.169681,0,My
2025-10-19T16:13:13.203731,0,My
2025-10-19T16:13:13.236083,0,My
2025-10-19T16:13:13.267430,0,My
2025-10-19T16:13:13.298797,0,My
2025-10-19T16:13:13.332326,0,My
2025-10-19T16:13:13.364348,0,My
2025-10-19T16:13:13.395228,0,My
2025-10-19T16:13:13.428526,0,My
2025-10-19T16:13:13.459643,0,My
2025-10-19T16:13:13.490534,0,My
2025-10-19T16:13:13.540424,0,My
2025-10-19T16:13:13.570452,0,My
2025-10-19T16:13:13.604093,0,My
2025-10-19T16:13:13.634865,0,My
2025-10-19T16:13:13.668306,0,My
2025-10-19T16:13:13.699625,0,My
2025-10-19T16:13:13.732238,0,My
2025-10-19T16:13:13.764295,0,My
2025-10-19T16:13:13.795730,0,My
2025-10-19T16:13:13.828247,0,My
2025-10-19T16:13:13.860308,0,My
2025-10-19T16:13:13.890881,0,My
2025-10-19T16:13:13.924435,0,My
2025-10-19T16:13:13.956575,0,My
2025-10-19T16:13:13.987728,0,My
2025-10-19T16:13:14.020568,0,My
2025-10-19T16:13:14.052438,0,My
2025-10-19T16:13:14.084525,0,My
2025-10-19T16:13:14.116746,0,My
2025-10-19T16:13:14.163501,0,My
2025-10-19T16:13:14.195127,0,My
2025-10-19T16:13:14.228066,0,My
2025-10-19T16:13:14.258897,0,My
2025-10-19T16:13:14.292197,0,My
2025-10-19T16:13:14.324207,0,My
2025-10-19T16:13:14.356371,0,My
2025-10-19T16:13:14.388595,0,My
2025-10-19T16:13:14.419379,0,My
2025-10-19T16:13:14.451189,0,My
2025-10-19T16:13:14.483936,0,My
2025-10-19T16:13:14.514560,0,My
2025-10-19T16:13:14.548091,0,My
2025-10-19T16:13:14.579811,0,My
2025-10-19T16:13:14.644316,0,My
2025-10-19T16:13:14.675323,0,My
2025-10-19T16:13:14.707595,0,My
2025-10-19T16:13:14.740284,0,My
2025-10-19T16:13:14.772158,0,My
2025-10-19T16:13:14.820082,0,My
2025-10-19T16:13:14.852657,0,My
2025-10-19T16:13:14.875373,0,My
2025-10-19T16:13:14.898113,0,My
2025-10-19T16:13:14.920950,0,My
2025-10-19T16:13:14.948662,0,My
2025-10-19T16:13:14.980307,0,My
2025-10-19T16:13:15.044447,0,My
2025-10-19T16:13:15.076014,0,My
2025-10-19T16:13:15.107291,0,My
2025-10-19T16:13:15.140064,0,My
2025-10-19T16:13:15.172147,0,My
2025-10-19T16:13:15.203708,0,My
2025-10-19T16:13:15.235883,0,My
2025-10-19T16:13:15.266769,0,My
2025-10-19T16:13:15.300192,0,My
2025-10-19T16:13:15.331800,0,My
2025-10-19T16:13:15.363307,0,My
2025-10-19T16:13:15.395420,0,My
2025-10-19T16:13:15.427642,0,My
2025-10-19T16:13:15.475071,0,My
2025-10-19T16:13:15.508484,0,My
2025-10-19T16:13:15.540425,0,My
2025-10-19T16:13:15.572432,0,My
2025-10-19T16:13:15.604025,0,My
2025-10-19T16:13:15.636301,0,My
2025-10-19T16:13:15.668478,0,My
2025-10-19T16:13:15.700446,0,My
2025-10-19T16:13:15.731440,0,My
2025-10-19T16:13:15.763975,0,My
2025-10-19T16:13:15.796176,0,My
2025-10-19T16:13:15.828335,0,My
2025-10-19T16:13:15.860527,0,My
2025-10-19T16:13:15.892607,0,My
2025-10-19T16:13:15.924006,0,My
2025-10-19T16:13:15.956532,0,My
2025-10-19T16:13:15.990065,0,My
2025-10-19T16:13:16.019684,0,My
2025-10-19T16:13:16.052305,0,My
2025-10-19T16:13:16.100556,0,My
2025-10-19T16:13:16.131546,0,My
2025-10-19T16:13:16.163956,0,My
2025-10-19T16:13:16.196557,0,My
2025-10-19T16:13:16.228452,0,My
2025-10-19T16:13:16.260217,0,My
2025-10-19T16:13:16.292976,0,My
2025-10-19T16:13:16.324180,0,My
2025-10-19T16:13:16.356412,0,My
2025-10-19T16:13:16.388577,0,My
2025-10-19T16:13:16.419783,0,My
2025-10-19T16:13:16.451711,0,My
2025-10-19T16:13:16.483144,0,My
2025-10-19T16:13:16.516515,0,My
2025-10-19T16:13:16.547998,0,My
2025-10-19T16:13:16.578975,0,My
2025-10-19T16:13:16.644438,0,My
2025-10-19T16:13:16.676512,0,My
2025-10-19T16:13:16.708198,0,My
2025-10-19T16:13:16.755045,0,My
2025-10-19T16:13:16.779191,0,My
2025-10-19T16:13:16.800683,0,My
2025-10-19T16:13:16.824260,0,My
2025-10-19T16:13:16.850801,0,My
2025-10-19T16:13:16.884040,0,My
2025-10-19T16:13:16.915555,0,My
2025-10-19T16:13:16.948558,0,My
2025-10-19T16:13:16.980057,0,My
2025-10-19T16:13:17.043492,0,My
2025-10-19T16:13:17.076019,0,My
2025-10-19T16:13:17.107125,0,My
2025-10-19T16:13:17.140285,0,My
2025-10-19T16:13:17.172610,0,My
2025-10-19T16:13:17.203022,0,My
2025-10-19T16:13:17.237121,0,My
2025-10-19T16:13:17.267266,0,My
2025-10-19T16:13:17.300328,0,My
2025-10-19T16:13:17.332430,0,My
2025-10-19T16:13:17.379524,0,My
2025-10-19T16:13:17.411163,0,My
2025-10-19T16:13:17.444222,0,My
2025-10-19T16:13:17.476092,0,My
2025-10-19T16:13:17.507131,0,My
2025-10-19T16:13:17.539994,0,My
2025-10-19T16:13:17.570818,0,My
2025-10-19T16:13:17.603866,0,My
2025-10-19T16:13:17.636340,0,My
2025-10-19T16:13:17.667850,0,My
2025-10-19T16:13:17.700479,0,My
2025-10-19T16:13:17.731983,0,My
2025-10-19T16:13:17.763969,0,My
2025-10-19T16:13:17.795852,0,My
2025-10-19T16:13:17.828230,0,My
2025-10-19T16:13:17.859572,0,My
2025-10-19T16:13:17.892088,0,My
2025-10-19T16:13:17.924152,0,My
2025-10-19T16:13:17.956132,0,My
2025-10-19T16:13:17.988143,0,My
2025-10-19T16:13:18.035617,0,My
2025-10-19T16:13:18.069602,0,My
2025-10-19T16:13:18.100301,0,My
2025-10-19T16:13:18.131877,0,My
2025-10-19T16:13:18.164660,0,My
2025-10-19T16:13:18.195607,0,My
2025-10-19T16:13:18.226697,0,My
2025-10-19T16:13:18.260224,0,My
2025-10-19T16:13:18.291811,0,My
2025-10-19T16:13:18.324297,0,My
2025-10-19T16:13:18.356475,0,My
2025-10-19T16:13:18.388649,0,My
2025-10-19T16:13:18.418871,0,My
2025-10-19T16:13:18.452431,0,My
2025-10-19T16:13:18.483042,0,My
2025-10-19T16:13:18.515621,0,My
2025-10-19T16:13:18.547745,0,My
2025-10-19T16:13:18.579584,0,My
2025-10-19T16:13:18.659299,0,My
2025-10-19T16:13:18.691259,0,My
2025-10-19T16:13:18.714632,0,My
2025-10-19T16:13:18.736099,0,My
2025-10-19T16:13:18.759638,0,My
2025-10-19T16:13:18.789152,0,My
2025-10-19T16:13:18.819589,0,My
2025-10-19T16:13:18.852118,0,My
2025-10-19T16:13:18.883631,0,My
2025-10-19T16:13:18.917679,0,My
2025-10-19T16:13:18.948914,0,My
2025-10-19T16:13:18.979915,0,My
2025-10-19T16:13:19.044238,0,My
2025-10-19T16:13:19.075332,0,My
2025-10-19T16:13:19.107234,0,My
2025-10-19T16:13:19.140471,0,My
2025-10-19T16:13:19.172570,0,My
2025-10-19T16:13:19.203021,0,My
2025-10-19T16:13:19.236119,0,My
2025-10-19T16:13:19.267631,0,My
2025-10-19T16:13:19.316221,0,My
2025-10-19T16:13:19.347677,0,My
2025-10-19T16:13:19.370715,0,My
2025-10-19T16:13:19.393840,0,My
2025-10-19T16:13:19.443935,0,My
2025-10-19T16:13:19.476268,0,My
2025-10-19T16:13:19.507797,0,My
2025-10-19T16:13:19.539858,0,My
2025-10-19T16:13:19.572283,0,My
2025-10-19T16:13:19.603323,0,My
2025-10-19T16:13:19.634072,0,My
2025-10-19T16:13:19.668210,0,My
2025-10-19T16:13:19.699974,0,My
2025-10-19T16:13:19.732168,0,My
2025-10-19T16:13:19.764142,0,My
2025-10-19T16:13:19.796571,0,My
2025-10-19T16:13:19.828181,0,My
2025-10-19T16:13:19.860710,0,My
2025-10-19T16:13:19.892252,0,My
2025-10-19T16:13:19.940020,0,My
2025-10-19T16:13:19.971835,0,My
2025-10-19T16:13:20.004483,0,My
2025-10-19T16:13:20.035741,0,My
2025-10-19T16:13:20.065806,0,My
2025-10-19T16:13:20.099982,0,My
2025-10-19T16:13:20.131176,0,My
2025-10-19T16:13:20.163237,0,My
2025-10-19T16:13:20.196498,0,My
2025-10-19T16:13:20.228082,0,My
2025-10-19T16:13:20.260049,0,My
2025-10-19T16:13:20.292496,0,My
2025-10-19T16:13:20.323429,0,My
2025-10-19T16:13:20.356672,0,My
2025-10-19T16:13:20.389013,0,My
2025-10-19T16:13:20.420045,0,My
2025-10-19T16:13:20.451979,0,My
2025-10-19T16:13:20.484093,0,My
2025-10-19T16:13:20.515653,0,My
2025-10-19T16:13:20.548029,0,My
2025-10-19T16:13:20.596292,0,My
2025-10-19T16:13:20.629274,0,My
2025-10-19T16:13:20.661799,0,My
2025-10-19T16:13:20.692335,0,My
2025-10-19T16:13:20.722228,0,My
2025-10-19T16:13:20.754797,0,My
2025-10-19T16:13:20.788960,0,My
2025-10-19T16:13:20.821873,0,My
2025-10-19T16:13:20.854973,0,My
2025-10-19T16:13:20.884305,0,My
2025-10-19T16:13:20.915412,0,My
2025-10-19T16:13:20.948171,0,My
2025-10-19T16:13:20.982486,0,My
2025-10-19T16:13:21.046930,0,My
2025-10-19T16:13:21.076578,0,My
2025-10-19T16:13:21.107685,0,My
2025-10-19T16:13:21.140429,0,My
2025-10-19T16:13:21.172203,0,My
2025-10-19T16:13:21.219682,0,My
2025-10-19T16:13:21.250826,0,My
2025-10-19T16:13:21.274585,0,My
2025-10-19T16:13:21.297843,0,My
2025-10-19T16:13:21.321059,0,My
2025-10-19T16:13:21.348364,0,My
2025-10-19T16:13:21.379725,0,My
2025-10-19T16:13:21.444891,0,My
2025-10-19T16:13:21.477613,0,My
2025-10-19T16:13:21.508001,0,My
2025-10-19T16:13:21.539689,0,My
2025-10-19T16:13:21.571929,0,My
2025-10-19T16:13:21.603321,0,My
2025-10-19T16:13:21.636587,0,My
2025-10-19T16:13:21.668231,0,My
2025-10-19T16:13:21.699896,0,My
2025-10-19T16:13:21.732181,0,My
2025-10-19T16:13:21.764450,0,My
2025-10-19T16:13:21.796040,0,My
2025-10-19T16:13:21.828315,0,My
2025-10-19T16:13:21.877521,0,My
2025-10-19T16:13:21.910029,0,My
2025-10-19T16:13:21.941127,0,My
2025-10-19T16:13:21.971560,0,My
2025-10-19T16:13:22.003753,0,My
2025-10-19T16:13:22.036275,0,My
2025-10-19T16:13:22.067956,0,My
2025-10-19T16:13:22.099949,0,My
2025-10-19T16:13:22.131136,0,My
2025-10-19T16:13:22.163954,0,My
2025-10-19T16:13:22.195571,0,My
2025-10-19T16:13:22.227484,0,My
2025-10-19T16:13:22.260427,0,My
2025-10-19T16:13:22.292675,0,My
2025-10-19T16:13:22.323703,0,My
2025-10-19T16:13:22.356532,0,My
2025-10-19T16:13:22.388319,0,My
2025-10-19T16:13:22.419827,0,My
2025-10-19T16:13:22.451750,0,My
2025-10-19T16:13:22.500236,0,My
2025-10-19T16:13:22.532102,0,My
2025-10-19T16:13:22.562951,0,My
2025-10-19T16:13:22.596299,0,My
2025-10-19T16:13:22.627339,0,My
2025-10-19T16:13:22.661482,0,My
2025-10-19T16:13:22.691656,0,My
2025-10-19T16:13:22.722811,0,My
2025-10-19T16:13:22.755064,0,My
2025-10-19T16:13:22.788143,0,My
2025-10-19T16:13:22.820903,0,My
2025-10-19T16:13:22.852432,0,My
2025-10-19T16:13:22.883609,0,My
2025-10-19T16:13:22.915735,0,My
2025-10-19T16:13:22.947924,0,My
2025-10-19T16:13:22.980292,0,My
2025-10-19T16:13:23.044519,0,My
2025-10-19T16:13:23.076497,0,My
2025-10-19T16:13:23.107953,0,My
2025-10-19T16:13:23.157029,0,My
2025-10-19T16:13:23.187537,0,My
2025-10-19T16:13:23.212218,0,My
2025-10-19T16:13:23.237284,0,My
2025-10-19T16:13:23.260897,0,My
2025-10-19T16:13:23.285154,0,My
2025-10-19T16:13:23.316879,0,My
2025-10-19T16:13:23.350922,0,My
2025-10-19T16:13:23.380220,0,My
2025-10-19T16:13:23.445932,0,My
2025-10-19T16:13:23.478430,0,My
2025-10-19T16:13:23.509043,0,My
2025-10-19T16:13:23.540100,0,My
2025-10-19T16:13:23.572614,0,My
2025-10-19T16:13:23.606148,0,My
2025-10-19T16:13:23.637229,0,My
2025-10-19T16:13:23.669766,0,My
2025-10-19T16:13:23.700827,0,My
2025-10-19T16:13:23.734881,0,My
2025-10-19T16:13:23.781447,0,My
2025-10-19T16:13:23.812068,0,My
2025-10-19T16:13:23.844138,0,My
2025-10-19T16:13:23.876298,0,My
2025-10-19T16:13:23.907207,0,My
2025-10-19T16:13:23.939929,0,My
2025-10-19T16:13:23.972228,0,My
2025-10-19T16:13:24.004015,0,My
2025-10-19T16:13:24.034953,0,My
2025-10-19T16:13:24.067272,0,My
2025-10-19T16:13:24.098942,0,My
2025-10-19T16:13:24.131370,0,My
2025-10-19T16:13:24.164182,0,My
2025-10-19T16:13:24.195901,0,My
2025-10-19T16:13:24.227498,0,My
2025-10-19T16:13:24.260503,0,My
